jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,85,completed,0.0,5261,205,1
2,95,completed,0.0,6411,182,1
3,90,completed,0.0,5685,220,1
4,85,completed,0.0,4402,197,1
5,90,completed,0.0,6651,198,1
6,90,completed,0.0,6920,199,1
7,90,completed,0.0,5441,181,1
8,90,completed,0.0,6189,217,1
9,90,completed,0.0,7116,208,1
10,86,completed,0.0,4167,209,1
11,90,completed,0.0,6178,218,1
12,95,completed,0.0,5452,251,1
13,90,completed,0.0,6317,242,1
14,90,completed,0.0,5128,218,1
15,90,completed,0.0,4822,191,1
16,85,completed,0.0,3746,228,1
17,90,completed,0.0,6488,201,1
18,90,completed,0.0,7355,201,1
19,90,completed,0.0,6049,243,1
20,90,completed,0.0,5341,219,1
21,90,completed,0.0,5684,191,1
22,90,completed,0.0,5516,218,1
23,90,completed,0.0,6429,200,1
24,90,completed,0.0,6243,210,1
25,95,completed,0.0,7049,194,1
26,85,completed,0.0,5622,206,1
27,90,completed,0.0,7439,181,1
28,90,completed,0.0,6118,179,1
29,90,completed,0.0,6899,206,1
30,90,completed,0.0,5511,212,1
31,90,completed,0.0,8984,219,1
32,95,completed,5.205826,9852,203,3
33,90,completed,0.0,4688,185,1
34,85,completed,0.0,4498,201,1
35,90,completed,0.0,6836,189,1
36,85,completed,0.0,6026,179,1
37,90,completed,0.0,5676,219,1
38,85,completed,0.0,5015,203,1
39,90,completed,0.0,5618,212,1
40,90,completed,0.0,4954,193,1
41,85,completed,0.0,4398,200,1
42,90,completed,0.0,6031,202,1
43,90,completed,0.0,6338,204,1
44,90,completed,0.0,5208,202,1
45,90,completed,0.0,3740,198,1
46,90,completed,0.0,4641,192,1
47,90,completed,0.0,3390,212,1
48,85,completed,0.0,3275,188,1
49,85,completed,0.0,3434,187,1
50,90,completed,0.0,5250,206,1
51,95,completed,0.0,7735,189,1
52,85,completed,0.0,4670,175,1
53,95,completed,0.0,6809,241,1
54,90,completed,0.0,4977,182,1
55,90,completed,0.0,4636,200,1
56,90,completed,0.0,6303,202,1
57,90,completed,0.0,6140,215,1
58,95,completed,0.0,6310,229,1
59,90,completed,0.0,5486,188,1
60,90,completed,0.0,5165,204,1
61,90,completed,0.0,4637,204,1
62,90,completed,0.0,5051,289,1
63,95,completed,0.0,6255,247,1
64,95,completed,0.0,6266,214,1
65,95,completed,0.0,7894,242,1
66,90,completed,0.0,6052,208,1
67,85,completed,0.0,4725,198,1
68,90,completed,0.0,6352,206,1
69,90,completed,0.0,4917,207,1
70,90,completed,0.0,4160,254,1
71,90,completed,0.0,4526,206,1
72,90,completed,0.0,5215,184,1
73,90,completed,0.0,4139,191,1
74,90,completed,0.0,4830,201,1
75,90,completed,0.0,4466,191,1
76,85,completed,0.0,5045,219,1
77,85,completed,0.0,4978,200,1
78,90,completed,0.0,5855,210,1
79,85,completed,0.0,4627,182,1
80,95,completed,0.0,8288,223,1
81,90,completed,0.0,4980,253,1
82,85,completed,0.0,4431,231,1
83,90,completed,0.0,6533,221,1
84,90,completed,0.0,5879,203,1
85,90,completed,0.0,5511,223,1
86,85,completed,0.0,6115,205,1
87,90,completed,6.790982,6739,226,3
88,90,completed,0.0,5395,213,1
89,90,completed,0.0,4913,184,1
90,90,completed,0.0,6337,214,1
91,95,completed,0.0,6451,195,1
92,90,completed,0.0,5524,151,1
93,90,completed,0.0,4404,198,1
94,85,completed,0.0,5674,213,1
95,90,completed,0.0,6215,209,1
96,90,completed,0.0,5561,202,1
97,90,completed,0.0,5217,204,1
98,90,completed,0.0,6846,218,1
99,95,completed,0.0,5797,214,1
100,90,completed,0.0,6121,173,1
